timestamp,price,pool_price,fee_zar,pool_zar,pool_usdc,pool_value_zar
2025-06-09 00:00:00,17.99,17.990002001478974,0.11558840842367861,1038949.5582278131,57751.49764532545,2077899.0008672178
2025-06-09 01:00:00,17.96,17.959993999703396,-0.34681542858337183,1038082.5196563547,57799.71416880753,2076165.3861281378
2025-06-09 02:00:00,17.97,17.97000200227962,0.11569896493946165,1038371.7670687033,57783.619998316,2076743.4184384416
2025-06-09 03:00:00,17.95,17.949995999113,-0.23131450549011776,1037793.480804978,57815.805689107714,2075587.1929244613
2025-06-09 04:00:00,17.96,17.960002001879623,0.11570804441283804,1038082.7509160101,57799.701292203,2076165.386123976
2025-06-09 05:00:00,17.96,17.959999999599464,-2.3150869852760022e-05,1038082.6930388355,57799.704513473625,2076165.386100822
2025-06-09 06:00:00,17.92,17.9199920012599,-0.46284051448968216,1036925.5917526113,57864.17715363424,2073851.646345737
2025-06-09 07:00:00,17.91,17.90999800107883,-0.11569818930376938,1036636.3462793519,57880.31613498276,2073272.808256893
2025-06-09 08:00:00,17.9,17.899997999878877,-0.11579996933114296,1036346.846356024,57896.47833273705,2072693.8085120171
2025-06-09 09:00:00,17.93,17.930006005314343,0.347395540841873,1037215.3352081287,57848.019398359625,2074430.3230207167
2025-06-09 10:00:00,17.92,17.919997998277523,-0.11582800461871534,1036925.7651965818,57864.16746788986,2073851.6462211683
2025-06-09 11:00:00,17.89,17.88999400051348,-0.34744622627925015,1036057.1496308837,57912.660540922865,2072114.646707994
2025-06-09 12:00:00,17.91,17.910004003919454,0.2317480849171178,1036636.5198431765,57880.30642630327,2073272.807938268
2025-06-09 13:00:00,17.94,17.940006004110653,0.34722911315203714,1037504.5926260565,57831.897736730396,2075008.838023
2025-06-09 14:00:00,17.89,17.889990001778962,-0.5790236455857196,1036057.0335120922,57912.66699473101,2072114.64604783
2025-06-09 15:00:00,17.92,17.920006006917355,0.3475851938294313,1036925.9964966658,57864.154515149094,2073851.6454081377
2025-06-09 16:00:00,17.89,17.889993998912452,-0.3475389458757939,1036057.1491319763,57912.66051821812,2072114.6458028986
2025-06-09 17:00:00,17.9,17.900002002280875,0.11592499815429204,1036346.9616273621,57896.4718269477,2072693.807329726
2025-06-09 18:00:00,17.88,17.87999599911736,-0.2317665168305016,1035767.5453352858,57928.846594060546,2071535.3224370885
2025-06-09 19:00:00,17.91,17.910006005717804,0.3476127672066749,1036636.5772533026,57880.30316250895,2073272.8068938379
2025-06-09 20:00:00,17.9,17.899997998277755,-0.11589266853120062,1036346.8455819746,57896.4782946728,2072693.8070566177
2025-06-09 21:00:00,17.91,17.9100020014803,0.11584629948382691,1036636.4613306841,57880.3096306189,2073272.8068150687
2025-06-09 22:00:00,17.89,17.889995999116895,-0.23170177217404478,1036057.206900249,57912.657272332086,2072114.6455022702
2025-06-09 23:00:00,17.88,17.879998000279627,-0.1158414881223352,1035767.6031799432,57928.843345717636,2071535.3222013745
2025-06-10 00:00:00,17.98,17.980020036301863,1.157447529671227,1038661.2220041213,57767.52305654013,2077321.2865607128
2025-06-10 01:00:00,17.91,17.90998600405501,-0.810089990227888,1036635.9970285515,57880.33540583706,2073272.8041470933
2025-06-10 02:00:00,17.92,17.920002003880622,0.11595287054668882,1036925.8792049183,57864.16089576158,2073851.642456966
2025-06-10 03:00:00,17.9,17.89999599911579,-0.23163711855017696,1036346.7864085429,57896.48145506488,2072693.8044542042
2025-06-10 04:00:00,17.85,17.84999000379359,-0.5795551151248804,1034897.8986207307,57977.50578015942,2069796.3767965767
2025-06-10 05:00:00,17.91,17.91001201687647,0.6955403352813871,1036636.7494589342,57880.29335112222,2073272.8033775333
2025-06-10 06:00:00,17.92,17.92000199867452,0.11565162394829907,1036925.8785188049,57864.16087428465,2073851.641385986
2025-06-10 07:00:00,17.97,17.97001001056967,0.5784468231562926,1038371.9955766957,57783.60696326502,2076743.412706568
2025-06-10 08:00:00,17.92,17.919990000966795,-0.5785858595370446,1036925.5309278531,57864.18021839913,2073851.6404415658
2025-06-10 09:00:00,17.88,17.879992003268157,-0.4632415029138481,1035767.4271705685,57928.852931323905,2071535.3175826399
